Page path,Date,Session day,Session hour,Browser,Browser version,Device type,Operating system,City,Country,IP address,Postal code,Region,First page in session,Last page in session,Next page viewed,Page URL,Previous page viewed,Traffic category,Traffic source,Traffic source URL,UTM campaign content,UTM campaign ID,UTM campaign keywords,UTM campaign medium,UTM campaign name,UTM campaign source,UTM Wix campaign,UTM Wix source,Site member,Visitor type,Page views,Site sessions,Unique visitors,Avg. sessions by day,Avg. views by day,Avg. visitors by day,Avg. pages per session,Avg. session duration,Avg. time on page,Bounce rate,Exit rate
/team,2/11/2026,5,7,Edge,144.0.0.0,Desktop,Windows,Goldau,Switzerland,151.248.221.162,6410,SZ,false,false,/post/introducing-microsoft-copilot-notebooks-a-quick-take,https://synozur.com/team,/post/introducing-microsoft-copilot-notebooks-a-quick-take,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"2m, 3s",20s,0%,0%
/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,3/9/2026,3,4,Chrome,145.0.0.0,Desktop,Windows,Pune,India,182.70.68.102,411007,MH,true,true,Unknown,https://synozur.com/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/items,2/9/2026,3,7,Chrome,144.0.0.0,Mobile,Android,Seattle,United States,172.56.204.160,98160,WA,false,false,/insights,https://synozur.com/items,/solutions/company-os,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,"14m, 38s",8s,0%,0%
/,3/9/2026,3,13,Safari,26.3,Mobile,iOS,Washington,United States,208.197.9.110,20037,DC,true,true,Unknown,https://synozur.com/,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,,,100%,100%
/,3/19/2026,6,11,Chrome,146.0.0.0,Desktop,Windows,Bergenfield,United States,98.109.118.72,07621,NJ,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,2/4/2026,5,5,Facebook,546.0.0.31.71,Mobile,iOS,Bellingham,United States,76.135.182.181,98226,WA,true,true,Unknown,https://synozur.com/?utm_source=google&utm_medium=wix-smart-campaign&utm_campaign=guided-transformations-for-leaders-2026-2-1-4b82ffda&gad_source=5&gad_campaignid=23525288557&gclid=eaiaiqobchmixjw2x8dckgmvy8zcbb1sawvleaayasaaeglrupd_bwe,Unknown,Google Ads with Wix,syndicatedsearch.goog,https://syndicatedsearch.goog/,_,_,_,wix-smart-campaign,guided-transformations-for-leaders-2026-2-1-4b82ffda,google,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,1/21/2026,5,8,Edge,144.0.0.0,Desktop,Windows,Katy,United States,73.76.95.100,77493,TX,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/services-overview/technology-transformation,4/14/2026,4,4,Sogou Explorer,2.X,Desktop,Windows,Unknown,Singapore,47.246.171.164,Unknown,Unknown,true,true,Unknown,https://synozur.com/services-overview/technology-transformation,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,1/13/2026,4,8,Safari,18.7.2,Mobile,iOS,Berlin,Germany,Unknown,10823,BE,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary?utm_source=perplexity,Unknown,Direct,Direct,Unknown,_,_,_,_,_,perplexity,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,2/4/2026,5,8,Mobile Samsung Browser,29.0,Mobile,Android,Lindenhurst,United States,96.224.249.114,11757,NY,true,true,Unknown,https://synozur.com/?utm_source=google&utm_medium=wix-smart-campaign&utm_campaign=guided-transformations-for-leaders-2026-2-1-4b82ffda&gad_source=5&gad_campaignid=23525288557&gclid=eaiaiqobchmi0tacnepckgmvrwvhar0eucc7eaayasaaegkh5vd_bwe,Unknown,Google Ads with Wix,syndicatedsearch.goog,https://syndicatedsearch.goog/,_,_,_,wix-smart-campaign,guided-transformations-for-leaders-2026-2-1-4b82ffda,google,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,1/6/2026,4,11,Edge,143.0.0.0,Desktop,Windows,Reston,United States,Unknown,20190,VA,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,1/13/2026,4,22,Chrome,143.0.0.0,Desktop,Windows,Helsinki,Finland,Unknown,00201,18,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/team/rob-asen,1/6/2026,4,15,DuckDuckGo Mobile,26.1,Mobile,iOS,Cary,United States,Unknown,27518,NC,true,true,Unknown,https://synozur.com/team/rob-asen,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,,,100%,100%
/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,3/10/2026,4,8,Edge,145.0.0.0,Desktop,Windows,Unknown,United States,128.85.102.5,Unknown,WA,true,true,Unknown,https://synozur.com/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,Unknown,Direct,Direct,https://synozur.com/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/solutions/employee-effectiveness,4/22/2026,5,14,Chrome,147.0.0.0,Desktop,Windows,Unknown,Czech Republic,37.188.171.46,Unknown,Unknown,false,false,/case-studies/ai-and-knowledge-transformation-at-a-strategic-communications-firm,https://synozur.com/solutions/employee-effectiveness,/about,Direct,Direct,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"2m, 5s",10s,0%,0%
/event-details/ai-driven-gtm-how-to-assess-rebuild-and-accelerate-your-2026-plans,2/2/2026,3,6,Chrome,139.0.0.0,Desktop,Windows,Ashburn,United States,84.37.206.235,20149,VA,true,true,Unknown,https://synozur.com/event-details/ai-driven-gtm-how-to-assess-rebuild-and-accelerate-your-2026-plans?utm_medium=email&_hsenc=p2anqtz--smnripe9s_9mk4n_rkonbvatohtfbjepgvge8cgu9mffukzvh--7pv2gjp9iqid6zll9sns2cjhnpyrryqmirya06ug&_hsmi=22476756&utm_content=22476756&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,22476756,_,_,email,_,hs_email,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/applications/vega,2/3/2026,4,5,Facebook,543.0.0.47.72,Tablet,iPadOS 18,Los Angeles,United States,98.97.137.108,90060,CA,false,true,Unknown,https://synozur.com/applications/vega,/,Google Ads with Wix,syndicatedsearch.goog,https://syndicatedsearch.goog/,_,_,_,wix-smart-campaign,guided-transformations-for-leaders-2026-2-1-4b82ffda,google,_,_,false,New,1,1,1,1,1,1,1,25s,,0%,100%
/case-studies/ai-and-knowledge-transformation-at-a-strategic-communications-firm,4/22/2026,5,14,Chrome,147.0.0.0,Desktop,Windows,Unknown,Czech Republic,37.188.171.46,Unknown,Unknown,false,true,Unknown,https://synozur.com/case-studies/ai-and-knowledge-transformation-at-a-strategic-communications-firm,/solutions/employee-effectiveness,Direct,Direct,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"2m, 5s",,0%,100%
/,4/23/2026,6,12,Chrome,147.0.0.0,Desktop,Windows,Agra,India,49.36.219.11,282005,UP,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/polaris,3/16/2026,3,15,Chrome,142.0.0.0,Desktop,Windows,Unknown,China,120.241.89.38,Unknown,Unknown,true,true,Unknown,https://synozur.com/polaris,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,3/2/2026,3,8,Edge,146.0.0.0,Desktop,Windows,Chicago,United States,162.254.169.241,60640,IL,false,true,Unknown,https://synozur.com/,/team,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,36s,,0%,100%
/about,3/2/2026,3,14,Chrome,145.0.0.0,Desktop,Windows,Minneapolis,United States,68.47.98.42,55413,MN,true,false,/solutions/ai-strategy-and-design,https://synozur.com/about,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"9m, 13s",38s,0%,0%
/,1/31/2026,1,11,Chrome,144.0.0.0,Mobile,Android,Unknown,Canada,206.80.249.106,Unknown,ON,true,false,/start,https://synozur.com/?utm_source=google&utm_medium=wix-smart-campaign&utm_campaign=guided-transformations-for-leaders-2026-2-1-4b82ffda,Unknown,Google Ads with Wix,Google,https://google.com/,_,_,_,wix-smart-campaign,guided-transformations-for-leaders-2026-2-1-4b82ffda,google,_,_,false,New,1,1,1,1,1,1,1,7s,7s,0%,0%
/post/claude-comes-inside-the-microsoft-365-boundary,3/4/2026,5,23,Chrome,145.0.0.0,Mobile,Android,Federal Way,United States,172.56.104.228,98003,WA,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,3/22/2026,2,9,Safari,26.3,Mobile,iOS,Nokesville,United States,71.163.112.199,20181,VA,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,3/29/2026,2,6,Chrome,146.0.0.0,Mobile,Android,Porterville,United States,97.86.151.21,93257,CA,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/team,1/22/2026,6,13,Chrome,144.0.0.0,Desktop,Windows,Maple,Canada,66.222.138.92,L6A,ON,true,false,/clients,https://synozur.com/team,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"4m, 10s","2m, 42s",0%,0%
/post/introducing-microsoft-copilot-notebooks-a-quick-take,1/10/2026,1,19,Chrome,143.0.0.0,Mobile,Android,Mannheim,Germany,Unknown,68159,BW,true,true,Unknown,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/news-from-microsoft-ignite-2024,2/15/2026,2,12,Edge,144.0.0.0,Desktop,Windows,Collierville,United States,73.2.237.50,38017,TN,true,true,Unknown,https://synozur.com/post/news-from-microsoft-ignite-2024,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/services/go-to-market-transformation,2/8/2026,2,11,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,182.242.50.145,Unknown,Unknown,true,true,Unknown,https://synozur.com/services/go-to-market-transformation,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/insights/tags/clarity,2/3/2026,4,7,Chrome,139.0.0.0,Desktop,Windows,Quanzhou,China,112.47.11.172,Unknown,FJ,true,true,Unknown,https://synozur.com/insights/tags/clarity,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,3/9/2026,3,7,Chrome,145.0.0.0,Desktop,Windows,Frostburg,United States,208.199.136.34,21532,MD,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,3/24/2026,4,11,Chrome,146.0.0.0,Desktop,Windows,New York,United States,45.62.186.246,10011,NY,true,true,Unknown,https://synozur.com/,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,1/7/2026,5,7,YaBrowser,25.12.0.0,Desktop,Windows,Nizhniy Novgorod,Russia,Unknown,603000,NIZ,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/partners,3/1/2026,2,11,Edge,145.0.0.0,Desktop,Windows,Lake Stevens,United States,50.46.59.12,98258,WA,false,false,/faq,https://synozur.com/partners,/team,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"2m, 19s",30s,0%,0%
/items,3/3/2026,4,10,Chrome,145.0.0.0,Desktop,Windows,Eagle Butte,United States,68.168.225.126,57625,SD,false,false,/insights,https://synozur.com/items,/clients,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"3m, 57s",10s,0%,0%
/blog/techcon-is-just-right,4/6/2026,3,8,Chrome,144.0.0.0,Desktop,Mac OS,San Antonio,United States,104.28.200.113,78288,TX,true,true,Unknown,https://synozur.com/blog/techcon-is-just-right,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/clients,2/9/2026,3,9,Chrome,144.0.0.0,Desktop,Mac OS,Weaverville,United States,97.89.149.103,28787,NC,false,true,Unknown,https://synozur.com/clients,/team,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"1m, 9s",,0%,100%
/post/not-too-big-not-too-small-techcon-is-just-right,3/16/2026,3,12,Chrome,144.0.0.0,Desktop,Mac OS,Sunnyvale,United States,140.89.104.3,94089,CA,true,true,Unknown,https://synozur.com/post/not-too-big-not-too-small-techcon-is-just-right,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/contact,4/19/2026,2,9,Chrome,125.0.0.0,Desktop,Linux,New York,United States,95.164.232.227,10001,NY,false,true,Unknown,https://synozur.com/contact,/,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,17s,,0%,100%
/team,4/19/2026,2,11,Chrome,147.0.0.0,Desktop,Windows,Mt. Pleasant,United States,108.201.1.87,29464,SC,false,true,Unknown,https://synozur.com/team,/,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,3s,,100%,100%
/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,1/4/2026,2,6,Edge,143.0.0.0,Desktop,Mac OS,Atlanta,United States,Unknown,30301,GA,true,true,Unknown,https://synozur.com/post/ignite-day-one-work-iq-agent-365-and-the-next-wave-of-copilot,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/clients,4/13/2026,3,23,360 Secure Browser,Unknown,Desktop,Windows,Unknown,Singapore,47.246.171.134,Unknown,Unknown,true,true,Unknown,https://synozur.com/clients,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/search,3/24/2026,4,8,Edge,146.0.0.0,Desktop,Windows,Bothell,United States,50.47.248.147,98021,WA,false,false,/workshopoffers/company-operating-system-bootcamp-—-two-day-leadership-workshop,https://synozur.com/search?q=bootcamp,/workshops/company-operating-system-bootcamp-—-two-day-leadership-workshop,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"2m, 55s",2s,0%,0%
/post/claude-comes-inside-the-microsoft-365-boundary,2/26/2026,6,6,Chrome,145.0.0.0,Desktop,Windows,Dallas,United States,155.190.8.4,75270,TX,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,3/18/2026,5,5,Edge,146.0.0.0,Desktop,Windows,New York,United States,46.248.142.194,10118,NY,true,true,Unknown,https://synozur.com/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/introducing-microsoft-copilot-notebooks-a-quick-take,2/5/2026,6,9,Edge,144.0.0.0,Desktop,Windows,Qualicum Beach,Canada,75.157.58.63,V9K,BC,true,true,Unknown,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/applications/vega,2/16/2026,3,8,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,36.158.212.100,Unknown,Unknown,true,true,Unknown,https://synozur.com/applications/vega,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/introducing-microsoft-copilot-notebooks-a-quick-take,1/5/2026,3,10,Edge,143.0.0.0,Desktop,Windows,San Francisco,United States,Unknown,94142,CA,true,true,Unknown,https://synozur.com/post/introducing-microsoft-copilot-notebooks-a-quick-take,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/about,4/15/2026,5,13,Chrome,147.0.0.0,Desktop,Windows,Mt. Pleasant,United States,108.201.1.87,29464,SC,false,false,/team,https://synozur.com/about,/,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,13s,4s,0%,0%
/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,1/30/2026,7,12,Edge,144.0.0.0,Desktop,Mac OS,Miami,United States,136.226.59.15,33197,FL,true,true,Unknown,https://synozur.com/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,4/8/2026,5,6,Edge,146.0.0.0,Desktop,Windows,Frankfurt am Main,Germany,155.190.35.4,60313,HE,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,4/18/2026,1,8,Edge,146.0.3856.102,Mobile,iOS,Bothell,United States,50.47.248.147,98012,WA,true,true,Unknown,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,,,100%,100%
/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,2/17/2026,4,18,Chrome,145.0.0.0,Desktop,Windows,Baton Rouge,United States,24.254.33.223,70809,LA,true,false,/,https://synozur.com/post/welcoming-michelle-boyd-as-executive-director-first-nations-ai-digital-futures-initiative,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,4s,4s,0%,0%
/,12/30/2025,4,13,Safari,26.2,Mobile,iOS,Renton,United States,146.75.136.237,98057,WA,false,true,Unknown,https://synozur.com/,/search,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"2m, 45s",,0%,100%
/,2/15/2026,2,10,Chrome,144.0.0.0,Desktop,Windows,Goodyear,United States,4.18.153.146,85338,AZ,true,false,/clients,https://synozur.com/,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,25s,25s,0%,0%
/post/using-ai-maturity-to-drive-roi,1/22/2026,6,10,Safari,26.2,Desktop,Mac OS,Staines-upon-Thames,United Kingdom,82.44.135.110,TW18,SRY,true,true,Unknown,https://synozur.com/post/using-ai-maturity-to-drive-roi,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/11-copilot-tips-to-supercharge-your-productivity,4/9/2026,6,22,Chrome,146.0.0.0,Desktop,Windows,Calamba,Philippines,112.202.106.2,4027,LAG,true,true,Unknown,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Yahoo,https://r.search.yahoo.com/_ylt=awrkesxj29lpfqiaddozrwx.;_ylu=y29sbwnzzzmecg9zazuednrpzamec2vja3ny/rv=2/re=1777094884/ro=10/ru=https://www.synozur.com/post/11-copilot-tips-to-supercharge-your-productivity/rk=2/rs=99ntrrnyvvoxzfu34mi9ysrkee4-,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,3/19/2026,6,12,Chrome,146.0.0.0,Desktop,Mac OS,Washington,United States,108.31.139.249,20011,DC,true,false,/team,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,16s,16s,0%,0%
/team/michelle-caldwell,2/26/2026,6,11,Safari,26.3,Mobile,iOS,Minneapolis,United States,174.200.0.155,55427,MN,false,false,/team/michelle-boyd,https://synozur.com/team/michelle-caldwell,/team,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,"8m, 54s",31s,0%,0%
/post/claude-comes-inside-the-microsoft-365-boundary,2/24/2026,4,7,Edge,145.0.0.0,Desktop,Windows,Wandsworth,United Kingdom,91.135.5.68,SW18,WND,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/team/andrew-borg,4/6/2026,3,9,Chrome,146.0.0.0,Desktop,Mac OS,Queens,United States,67.254.241.197,11103,NY,true,true,Unknown,https://synozur.com/team/andrew-borg,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/gpt-5-2-arrives-in-m365-copilot,2/24/2026,4,17,Chrome,145.0.0.0,Desktop,Windows,Manhattan,United States,24.248.148.249,66502,KS,true,true,Unknown,https://synozur.com/post/gpt-5-2-arrives-in-m365-copilot,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/workshopoffers/m365-academy-microsoft-365-transformation-day,3/25/2026,5,12,Edge,146.0.0.0,Desktop,Windows,Bothell,United States,50.47.248.147,98021,WA,false,true,Unknown,https://synozur.com/workshopoffers/m365-academy-microsoft-365-transformation-day,/workshopoffers/ai-academy-—-immersive-ai-leadership-day,Referral,statics.teams.cdn.office.net,https://statics.teams.cdn.office.net/,_,_,_,_,_,_,_,_,false,Returning,1,1,1,1,1,1,1,"8m, 43s",,0%,100%
/polaris,4/20/2026,3,14,Safari,26.3,Mobile,iOS,Unknown,Ireland,51.37.31.45,Unknown,Unknown,true,true,Unknown,https://synozur.com/polaris,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/team,2/6/2026,7,2,Chrome,139.0.0.0,Desktop,Windows,Unknown,China,120.241.89.5,Unknown,Unknown,true,true,Unknown,https://synozur.com/team,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/,12/30/2025,4,12,Chrome,79.0.3945.79,Desktop,Windows,Unknown,United States,205.169.39.66,Unknown,Unknown,true,true,Unknown,https://synozur.com/?utm_medium=email&_hsenc=p2anqtz-9134gryds9l1sfuzmttpuveomevcpcmbwee6tao8vsanrjgdnrpjxkdesujugc8bkkmewok1yx3nnjhficyhy2zuitkg&_hsmi=20422655&utm_content=20422655&utm_source=hs_email,Unknown,Email marketing,External email provider,Unknown,20422655,_,_,email,_,hs_email,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
/post/claude-comes-inside-the-microsoft-365-boundary,1/6/2026,4,23,Chrome,141.0.0.0,Desktop,Mac OS,Berlin,Germany,Unknown,10178,BE,true,true,Unknown,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,false,New,1,1,1,1,1,1,1,,,100%,100%
