Date,Session day,Session hour,Browser,Browser version,Device type,Operating system,City,Country,IP address,Postal code,Region,First page in session,Last page in session,Next page viewed,Page path,Page URL,Previous page viewed,Traffic category,Traffic source,Traffic source URL,UTM campaign content,UTM campaign ID,UTM campaign keywords,UTM campaign medium,UTM campaign name,UTM campaign source,UTM Wix campaign,UTM Wix source,Site member,Visitor type,Page views,Site sessions,Unique visitors,Bounce rate,Avg. session duration,Avg. sessions by day,Avg. views by day,Avg. visitors by day,Avg. pages per session,Avg. time on page,Exit rate
5/13/2026,Wednesday,12,Chrome,148.0.0.0,Desktop,Windows,DeBary,United States,104.188.186.25,32713,FL,Not first in session,No,/team/michelle-caldwell,/team/chris-mcnulty,https://synozur.com/team/chris-mcnulty,/about,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"1m, 20s",1,1,1,1,47s,0%
5/13/2026,Wednesday,8,Edge,148.0.0.0,Desktop,Windows,Unknown,United Kingdom,195.70.80.242,SE1,SWK,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
5/13/2026,Wednesday,6,Edge,148.0.3967.55,Mobile,iOS,Unknown,United States,107.77.228.108,Unknown,CA,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
5/13/2026,Wednesday,11,Edge,148.0.3967.55,Mobile,iOS,Unknown,United States,164.86.38.164,Unknown,WA,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
5/13/2026,Wednesday,6,Chrome,147.0.0.0,Desktop,Linux,New York,United States,149.57.176.52,10118,NY,First in session,Yes,Unknown,/insights,https://synozur.com/insights,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/12/2026,Tuesday,22,Edge,148.0.0.0,Desktop,Windows,Munich,Germany,147.161.169.102,80313,BY,First in session,Yes,Unknown,/post/introducing-the-knowledge-agent-for-microsoft-365-copilot,https://synozur.com/post/introducing-the-knowledge-agent-for-microsoft-365-copilot,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/12/2026,Tuesday,13,Safari,26.3.1,Desktop,Mac OS,Roseville,United States,104.49.218.18,95747,CA,First in session,No,/about,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"1m, 37s",1,1,1,1,"1m, 32s",0%
5/12/2026,Tuesday,19,Edge,148.0.0.0,Desktop,Linux,Osaka,Japan,20.63.232.40,543-0062,Osaka,First in session,Yes,Unknown,/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,https://synozur.com/post/copilot-for-every-leader-how-ai-is-empowering-the-c-suite,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/12/2026,Tuesday,3,Chrome,142.0.0.0,Desktop,Windows,Unknown,China,111.20.70.210,Unknown,Unknown,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/12/2026,Tuesday,15,Chrome,144.0.0.0,Desktop,Mac OS,Santiago,Chile,104.28.246.31,Unknown,RM,First in session,Yes,Unknown,/blog/understanding-fractional-cio-expenses,https://synozur.com/blog/understanding-fractional-cio-expenses,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/12/2026,Tuesday,3,Edge,148.0.0.0,Desktop,Windows,London,United Kingdom,170.85.63.87,SW1E,ENG,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
5/12/2026,Tuesday,13,Safari,26.3.1,Desktop,Mac OS,Roseville,United States,104.49.218.18,95747,CA,Not first in session,Yes,Unknown,/team,https://synozur.com/team,/about,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"1m, 37s",1,1,1,1,,100%
5/12/2026,Tuesday,15,Safari,18.6,Desktop,Mac OS,Austin,United States,104.7.219.117,78738,TX,Not first in session,No,/,/about,https://synozur.com/about,/,Direct,Direct,https://synozur.com/team,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,0%,"2m, 45s",1,1,1,1,10s,0%
5/12/2026,Tuesday,21,Edge,148.0.0.0,Desktop,Windows,Victoria,Canada,23.16.66.173,V8T,BC,First in session,Yes,Unknown,/polaris,https://synozur.com/polaris,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/12/2026,Tuesday,9,Chrome,147.0.0.0,Desktop,Windows,Seattle,United States,65.140.41.18,98103,WA,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/12/2026,Tuesday,8,Edge,148.0.0.0,Desktop,Windows,Porto,Portugal,176.223.52.27,4000-001,13,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/12/2026,Tuesday,13,Safari,26.3.1,Desktop,Mac OS,Roseville,United States,104.49.218.18,95747,CA,Not first in session,No,/team,/about,https://synozur.com/about,/,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"1m, 37s",1,1,1,1,5s,0%
5/12/2026,Tuesday,19,Edge,147.0.0.0,Desktop,Windows,Perth,Australia,167.103.100.112,6000,WA,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/12/2026,Tuesday,5,Edge,147.0.0.0,Desktop,Windows,Vienna,Austria,147.161.130.107,1010,9,First in session,No,/post/your-copilot-preseason-playbook-13-wins,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,DuckDuckGo,https://duckduckgo.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"2m, 53s",1,1,1,1,"2m, 53s",0%
5/12/2026,Tuesday,15,Safari,18.6,Desktop,Mac OS,Austin,United States,104.7.219.117,78738,TX,Not first in session,No,/about,/,https://synozur.com/,/services/technology-transformation,Direct,Direct,https://synozur.com/team,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,0%,"2m, 45s",1,1,1,1,1s,0%
5/12/2026,Tuesday,15,Safari,18.6,Desktop,Mac OS,Austin,United States,104.7.219.117,78738,TX,Not first in session,Yes,Unknown,/team,https://synozur.com/team,/,Direct,Direct,https://synozur.com/team,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,0%,"2m, 45s",1,1,1,1,,100%
5/12/2026,Tuesday,18,Chrome,147.0.0.0,Mobile,Android,Washington,United States,172.58.243.135,20002,DC,First in session,Yes,Unknown,/team,https://synozur.com/team,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/12/2026,Tuesday,1,Edge,148.0.0.0,Desktop,Windows,Ealing,United Kingdom,86.16.59.55,W5,EAL,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/12/2026,Tuesday,15,Safari,18.6,Desktop,Mac OS,Austin,United States,104.7.219.117,78738,TX,Not first in session,No,/team,/,https://synozur.com/,/about,Direct,Direct,https://synozur.com/team,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,0%,"2m, 45s",1,1,1,1,6s,0%
5/12/2026,Tuesday,14,Chrome,148.0.0.0,Desktop,Windows,Los Angeles,United States,144.125.23.150,90060,CA,First in session,Yes,Unknown,/post/news-from-microsoft-ignite-2024,https://synozur.com/post/news-from-microsoft-ignite-2024,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/12/2026,Tuesday,7,Chrome,142.0.0.0,Desktop,Windows,Changsha,China,120.226.131.24,Unknown,HN,First in session,Yes,Unknown,/post/navigating-ai-insights-from-the-microsoft-work-trend-index,https://synozur.com/post/navigating-ai-insights-from-the-microsoft-work-trend-index,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/12/2026,Tuesday,5,Edge,147.0.0.0,Desktop,Windows,Vienna,Austria,147.161.130.107,1010,9,Not first in session,Yes,Unknown,/post/your-copilot-preseason-playbook-13-wins,https://synozur.com/post/your-copilot-preseason-playbook-13-wins,/post/11-copilot-tips-to-supercharge-your-productivity,Organic search,DuckDuckGo,https://duckduckgo.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,"2m, 53s",1,1,1,1,,100%
5/12/2026,Tuesday,15,Safari,18.6,Desktop,Mac OS,Austin,United States,104.7.219.117,78738,TX,First in session,No,/,/services/technology-transformation,https://synozur.com/services/technology-transformation,Unknown,Direct,Direct,https://synozur.com/team,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,0%,"2m, 45s",1,1,1,1,"2m, 28s",0%
5/11/2026,Monday,7,Chrome,148.0.0.0,Desktop,Windows,Mendham,United States,71.24.90.137,07945,NJ,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/11/2026,Monday,7,Safari,17.2.1,Desktop,Mac OS,Dubai,United Arab Emirates,2.48.241.131,Unknown,DU,First in session,Yes,Unknown,/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,https://synozur.com/post/ignite-2025-sharepoint-steps-up-as-copilots-knowledge-platform,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/11/2026,Monday,22,Chrome,117.0.5938.132,Desktop,Windows,Unknown,United States,205.169.39.16,Unknown,Unknown,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/11/2026,Monday,7,Edge,148.0.0.0,Desktop,Windows,Unknown,Italy,128.116.168.24,Unknown,Unknown,First in session,Yes,Unknown,/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,https://synozur.com/post/microsoft-purview-s-adaptive-dlp-brings-scalable-control-to-copilot,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/11/2026,Monday,14,Safari,18.6,Desktop,Mac OS,Chelsea,United States,170.63.193.139,02150,MA,First in session,No,/services-overview/default,/,https://synozur.com/,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,0%,"5m, 5s",1,1,1,1,"1m, 3s",0%
5/11/2026,Monday,15,Edge,147.0.0.0,Desktop,Windows,Atlanta,United States,12.54.167.142,30301,GA,First in session,Yes,Unknown,/models/knowledge-management-maturity-model,https://synozur.com/models/knowledge-management-maturity-model?utm_source=chatgpt.com,Unknown,AI platforms,ChatGPT,https://chatgpt.com/,_,_,_,_,_,chatgpt.com,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/11/2026,Monday,8,Edge,147.0.0.0,Desktop,Windows,Nottingham,United Kingdom,195.224.238.236,NG1,NGM,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/11/2026,Monday,20,Safari,18.6,Mobile,iOS,Moreno Valley,United States,146.75.136.106,92554,CA,First in session,Yes,Unknown,/team/michelle-caldwell,https://synozur.com/team/michelle-caldwell,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/11/2026,Monday,5,Edge,147.0.0.0,Desktop,Windows,Loveland,United States,66.42.223.166,45140,OH,First in session,Yes,Unknown,/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,https://synozur.com/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/11/2026,Monday,14,Safari,18.6,Desktop,Mac OS,Chelsea,United States,170.63.193.139,02150,MA,Not first in session,No,/services/technology-transformation,/services-overview/default,https://synozur.com/services-overview/default,/,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,0%,"5m, 5s",1,1,1,1,13s,0%
5/11/2026,Monday,14,Safari,18.6,Desktop,Mac OS,Chelsea,United States,170.63.193.139,02150,MA,Not first in session,Yes,Unknown,/,https://synozur.com/,/services/technology-transformation,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,0%,"5m, 5s",1,1,1,1,,100%
5/11/2026,Monday,7,Edge,147.0.3912.87,Mobile,iOS,Sherman Oaks,United States,104.35.6.101,91403,CA,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,Returning,2,1,1,0%,20s,1,2,1,1,,100%
5/11/2026,Monday,5,LinkedIn App,Unknown,Mobile,iOS,St Louis,United States,107.123.1.133,63136,MO,First in session,Yes,Unknown,/polaris,https://synozur.com/polaris,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/11/2026,Monday,18,Chrome,142.0.0.0,Desktop,Windows,Nanchang,China,183.217.4.82,Unknown,JX,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/11/2026,Monday,10,Edge,147.0.3912.87,Mobile,iOS,Sherman Oaks,United States,104.35.6.101,91403,CA,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
5/11/2026,Monday,14,Safari,18.6,Desktop,Mac OS,Chelsea,United States,170.63.193.139,02150,MA,Not first in session,No,/,/services/technology-transformation,https://synozur.com/services/technology-transformation,/services-overview/default,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,0%,"5m, 5s",1,1,1,1,"3m, 49s",0%
5/10/2026,Sunday,17,Safari,26.4,Mobile,iOS,Weatherford,United States,146.75.165.46,76086,TX,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,DuckDuckGo,https://duckduckgo.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/10/2026,Sunday,23,Edge,147.0.0.0,Desktop,Windows,London,United Kingdom,170.85.63.71,SW1E,ENG,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/10/2026,Sunday,6,Safari,26.4,Mobile,iOS,Bruce,United States,66.115.254.180,57220,SD,First in session,Yes,Unknown,/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,https://synozur.com/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/10/2026,Sunday,12,Chrome,147.0.0.0,Desktop,Mac OS,Bromley,United Kingdom,62.31.130.189,BR1,BRY,Not first in session,Yes,Unknown,/team,https://synozur.com/team,/,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,43s,1,1,1,1,,100%
5/10/2026,Sunday,17,LinkedIn App,Unknown,Mobile,iOS,Kent,United States,174.104.115.181,44240,OH,First in session,Yes,Unknown,/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,https://synozur.com/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/10/2026,Sunday,17,Edge,148.0.0.0,Desktop,Windows,Marikina City,Philippines,136.158.11.154,1812,00,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Referral,statics.teams.cdn.office.net,https://statics.teams.cdn.office.net/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/10/2026,Sunday,7,Safari,26.4,Mobile,iOS,Unknown,Sweden,217.210.173.246,Unknown,Unknown,First in session,Yes,Unknown,/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,https://synozur.com/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/10/2026,Sunday,17,Safari,26.4,Mobile,iOS,Kent,United States,174.104.115.181,44240,OH,First in session,Yes,Unknown,/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,https://synozur.com/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/10/2026,Sunday,11,Chrome,145.0.0.0,Desktop,Mac OS,Unknown,Singapore,47.82.201.177,Unknown,Unknown,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/10/2026,Sunday,11,Edge,147.0.3912.87,Mobile,iOS,Los Angeles,United States,143.105.218.227,90060,CA,First in session,Yes,Unknown,/,https://synozur.com/,Unknown,Referral,aka.synozur.com,https://aka.synozur.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/10/2026,Sunday,9,Firefox,150.0,Desktop,Mac OS,Ilkley,United Kingdom,82.69.17.76,LS29,BRD,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,100%,,1,1,1,1,,100%
5/10/2026,Sunday,8,Safari,26.4,Mobile,iOS,New York,United States,108.41.12.24,10021,NY,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/10/2026,Sunday,23,Safari,26.4,Mobile,iOS,Frankfurt am Main,Germany,172.225.240.77,60313,HE,First in session,Yes,Unknown,/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,https://synozur.com/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/10/2026,Sunday,12,Chrome,147.0.0.0,Desktop,Mac OS,Bromley,United Kingdom,62.31.130.189,BR1,BRY,Not first in session,No,/team,/,https://synozur.com/,/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,43s,1,1,1,1,8s,0%
5/10/2026,Sunday,12,Chrome,147.0.0.0,Desktop,Mac OS,Bromley,United Kingdom,62.31.130.189,BR1,BRY,First in session,No,/,/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,https://synozur.com/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,0%,43s,1,1,1,1,35s,0%
5/10/2026,Sunday,5,LinkedIn App,Unknown,Mobile,iOS,Akron,United States,74.134.49.82,44333,OH,First in session,Yes,Unknown,/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,https://synozur.com/post/back-in-the-intra-zone-mark-kashman-and-the-m365-community-conference,Unknown,Organic social,Linkedin,https://linkedin.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/10/2026,Sunday,17,Safari,26.4,Mobile,iOS,Mechanicsburg,United States,108.15.254.119,17055,PA,First in session,Yes,Unknown,/post/claude-comes-inside-the-microsoft-365-boundary,https://synozur.com/post/claude-comes-inside-the-microsoft-365-boundary,Unknown,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/10/2026,Sunday,22,Edge,148.0.0.0,Desktop,Windows,Johannesburg,South Africa,147.161.162.184,2001,GP,First in session,Yes,Unknown,/post/11-copilot-tips-to-supercharge-your-productivity,https://synozur.com/post/11-copilot-tips-to-supercharge-your-productivity,Unknown,Organic search,Bing,https://bing.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/10/2026,Sunday,7,Safari,26.3,Mobile,iOS,Norcross,United States,172.56.67.247,30093,GA,First in session,Yes,Unknown,/team/rob-asen,https://synozur.com/team/rob-asen,Unknown,Organic search,Google,https://google.com/,_,_,_,_,_,_,_,_,Not a member,New,1,1,1,100%,,1,1,1,1,,100%
5/9/2026,Saturday,15,Safari,26.4,Mobile,iOS,New York,United States,104.28.39.145,10118,NY,Not first in session,No,/team,/team/eric-riz,https://synozur.com/team/eric-riz,/team,Direct,Direct,Unknown,_,_,_,_,_,_,_,_,Not a member,Returning,1,1,1,0%,"8m, 4s",1,1,1,1,18s,0%
